date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
21-09-2024,34,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj & Ice Spice & Aqua,93,109750,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737e8f938c02fac3b564931116
21-09-2024,35,No Role Modelz,J. Cole,89,292799,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8
21-09-2024,36,Pink + White,Frank Ocean,89,184516,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
21-09-2024,37,Tourniquet,Zach Bryan,85,189053,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
21-09-2024,38,Strangers,Kenya Grace,90,172964,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
21-09-2024,39,TELEKINESIS (feat. SZA & Future),Travis Scott,90,353754,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
21-09-2024,40,You Proof,Morgan Wallen,84,157477,album,36,FALSE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
21-09-2024,41,pretty isn’t pretty,Olivia Rodrigo,86,199422,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
21-09-2024,42,Shut up My Moms Calling,Hotel Ugly,88,164571,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273350ab7a839c04bfd5225a9f5
21-09-2024,43,Jimmy Cooks (feat. 21 Savage),Drake,89,218364,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37
21-09-2024,44,Sweater Weather,The Neighbourhood,91,240400,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
21-09-2024,45,Clouded,Brent Faiyaz,85,110128,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b2736a463f436bbf07f3c9e8c62a
21-09-2024,46,Spotless (feat. The Lumineers),Zach Bryan,84,169467,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
21-09-2024,47,FE!N (feat. Playboi Carti),Travis Scott,92,191700,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
21-09-2024,48,Moonlight,Kali Uchis,85,187723,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b27381fccd758776d16b87721b17
21-09-2024,49,Wasted On You,Morgan Wallen,85,178520,album,30,FALSE,https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca
21-09-2024,50,My Love Mine All Mine,Mitski,75,137773,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
22-09-2024,1,Paint The Town Red,Doja Cat,100,231750,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
22-09-2024,2,Slime You Out (feat. SZA),Drake & SZA,87,310490,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2733b2df9103b8b1bad69ec4aa9
22-09-2024,3,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
22-09-2024,4,vampire,Olivia Rodrigo,92,219724,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,5,bad idea right?,Olivia Rodrigo,91,184783,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,6,fukumean,Gunna,95,125040,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
22-09-2024,7,get him back!,Olivia Rodrigo,91,211141,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,8,Cruel Summer,Taylor Swift,98,178426,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
22-09-2024,9,Last Night,Morgan Wallen,86,163854,album,36,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
22-09-2024,10,all-american bitch,Olivia Rodrigo,89,165833,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,11,I KNOW ?,Travis Scott,92,211582,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
22-09-2024,12,greedy,Tate McRae,85,131872,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
22-09-2024,13,Something in the Orange,Zach Bryan,89,228013,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
22-09-2024,14,the grudge,Olivia Rodrigo,88,189386,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,15,Snooze,SZA,91,201800,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
22-09-2024,16,LADY GAGA,Peso Pluma,94,212878,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
22-09-2024,17,Hey Driver (feat. The War and Treaty),Zach Bryan,86,227466,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
22-09-2024,18,Kill Bill,SZA,91,153946,album,23,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
22-09-2024,19,See You Again (feat. Kali Uchis),"Tyler, The Creator",92,180386,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
22-09-2024,20,Fast Car,Luke Combs,90,265493,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1
22-09-2024,21,QLONA,KAROL G,91,172797,album,9,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
22-09-2024,22,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,97,222369,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
22-09-2024,23,making the bed,Olivia Rodrigo,87,198866,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,24,lacy,Olivia Rodrigo,87,177212,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,25,Rich Men North of Richmond,Oliver Anthony Music,89,187244,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273f842f028c8716c62bbd7c57a
22-09-2024,26,Dance The Night - From Barbie The Album,Dua Lipa,95,176579,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
22-09-2024,27,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,98,184400,single,3,TRUE,https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
22-09-2024,28,ballad of a homeschooled girl,Olivia Rodrigo,87,203369,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,29,Ella Baila Sola,Eslabon Armado,86,165671,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
22-09-2024,30,MELTDOWN (feat. Drake),Travis Scott,92,246133,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
22-09-2024,31,logical,Olivia Rodrigo,87,231907,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,32,love is embarrassing,Olivia Rodrigo,87,154516,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,33,No Role Modelz,J. Cole,89,292799,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8
22-09-2024,34,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj & Ice Spice & Aqua,93,109750,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737e8f938c02fac3b564931116
22-09-2024,35,Religiously,Bailey Zimmerman,85,178723,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2730c5d03daf39f254bb546cf3a
22-09-2024,36,Pink + White,Frank Ocean,89,184516,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
22-09-2024,37,Strangers,Kenya Grace,91,172964,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
22-09-2024,38,Tourniquet,Zach Bryan,85,189053,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
22-09-2024,39,You Proof,Morgan Wallen,84,157477,album,36,FALSE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
22-09-2024,40,TELEKINESIS (feat. SZA & Future),Travis Scott,90,353754,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
22-09-2024,41,Shut up My Moms Calling,Hotel Ugly,88,164571,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273350ab7a839c04bfd5225a9f5
22-09-2024,42,Clouded,Brent Faiyaz,85,110128,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b2736a463f436bbf07f3c9e8c62a
22-09-2024,43,Jimmy Cooks (feat. 21 Savage),Drake,89,218364,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37
22-09-2024,44,Sweater Weather,The Neighbourhood,91,240400,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
22-09-2024,45,Moonlight,Kali Uchis,85,187723,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b27381fccd758776d16b87721b17
22-09-2024,46,pretty isn’t pretty,Olivia Rodrigo,86,199422,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
22-09-2024,47,Spotless (feat. The Lumineers),Zach Bryan,84,169467,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
22-09-2024,48,FE!N (feat. Playboi Carti),Travis Scott,91,191700,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
22-09-2024,49,Wasted On You,Morgan Wallen,85,178520,album,30,FALSE,https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca
22-09-2024,50,Die For You,The Weeknd,89,260253,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
23-09-2024,1,Paint The Town Red,Doja Cat,100,231750,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
23-09-2024,2,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
23-09-2024,3,Slime You Out (feat. SZA),Drake & SZA,87,310490,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2733b2df9103b8b1bad69ec4aa9
23-09-2024,4,vampire,Olivia Rodrigo,92,219724,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
23-09-2024,5,bad idea right?,Olivia Rodrigo,91,184783,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
23-09-2024,6,fukumean,Gunna,95,125040,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
23-09-2024,7,get him back!,Olivia Rodrigo,91,211141,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
23-09-2024,8,Last Night,Morgan Wallen,86,163854,album,36,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
23-09-2024,9,Cruel Summer,Taylor Swift,98,178426,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
23-09-2024,10,all-american bitch,Olivia Rodrigo,89,165833,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
23-09-2024,11,I KNOW ?,Travis Scott,92,211582,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
23-09-2024,12,September,"Earth, Wind & Fire & sped up + slowed",80,216022,single,3,FALSE,https://i.scdn.co/image/ab67616d0000b2730faf2fc17446651865ce2282
23-09-2024,13,greedy,Tate McRae,86,131872,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
23-09-2024,14,Something in the Orange,Zach Bryan,89,228013,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
23-09-2024,15,Snooze,SZA,91,201800,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
23-09-2024,16,the grudge,Olivia Rodrigo,88,189386,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
23-09-2024,17,LADY GAGA,Peso Pluma,94,212878,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
23-09-2024,18,QLONA,KAROL G,91,172797,album,9,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
23-09-2024,19,Hey Driver (feat. The War and Treaty),Zach Bryan,86,227466,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
23-09-2024,20,See You Again (feat. Kali Uchis),"Tyler, The Creator",91,180386,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
23-09-2024,21,Kill Bill,SZA,91,153946,album,23,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
23-09-2024,22,Fast Car,Luke Combs,90,265493,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1
23-09-2024,23,Rich Men North of Richmond,Oliver Anthony Music,89,187244,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273f842f028c8716c62bbd7c57a
23-09-2024,24,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,96,222369,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
23-09-2024,25,lacy,Olivia Rodrigo,87,177212,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
23-09-2024,26,making the bed,Olivia Rodrigo,88,198866,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
23-09-2024,27,MELTDOWN (feat. Drake),Travis Scott,92,246133,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
23-09-2024,28,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,98,184400,single,3,TRUE,https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
23-09-2024,29,Dance The Night - From Barbie The Album,Dua Lipa,95,176579,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
23-09-2024,30,No Role Modelz,J. Cole,89,292799,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8
23-09-2024,31,Ella Baila Sola,Eslabon Armado,86,165671,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
23-09-2024,32,ballad of a homeschooled girl,Olivia Rodrigo,87,203369,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
23-09-2024,33,love is embarrassing,Olivia Rodrigo,87,154516,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
23-09-2024,34,Religiously,Bailey Zimmerman,85,178723,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2730c5d03daf39f254bb546cf3a
23-09-2024,35,logical,Olivia Rodrigo,87,231907,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
23-09-2024,36,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj & Ice Spice & Aqua,92,109750,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737e8f938c02fac3b564931116
23-09-2024,37,Strangers,Kenya Grace,91,172964,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
23-09-2024,38,Pink + White,Frank Ocean,89,184516,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
23-09-2024,39,You Proof,Morgan Wallen,84,157477,album,36,FALSE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
23-09-2024,40,Tourniquet,Zach Bryan,85,189053,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
23-09-2024,41,Clouded,Brent Faiyaz,85,110128,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b2736a463f436bbf07f3c9e8c62a
23-09-2024,42,Jimmy Cooks (feat. 21 Savage),Drake,89,218364,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37
23-09-2024,43,TELEKINESIS (feat. SZA & Future),Travis Scott,90,353754,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
23-09-2024,44,Shut up My Moms Calling,Hotel Ugly,88,164571,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273350ab7a839c04bfd5225a9f5
23-09-2024,45,Sweater Weather,The Neighbourhood,91,240400,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
23-09-2024,46,My Love Mine All Mine,Mitski,78,137773,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
23-09-2024,47,Wasted On You,Morgan Wallen,85,178520,album,30,FALSE,https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca
23-09-2024,48,FE!N (feat. Playboi Carti),Travis Scott,91,191700,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
23-09-2024,49,Moonlight,Kali Uchis,85,187723,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b27381fccd758776d16b87721b17
23-09-2024,50,pretty isn’t pretty,Olivia Rodrigo,86,199422,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
24-09-2024,1,Paint The Town Red,Doja Cat,20,230480,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
24-09-2024,2,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91,227195,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
24-09-2024,3,fukumean,Gunna,95,125040,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
24-09-2024,4,Sarah's Place (feat. Noah Kahan),Zach Bryan & Noah Kahan,0,214056,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2730b3ac7a6645b0fa75df2d9d8
24-09-2024,5,Last Night,Morgan Wallen,86,163854,album,36,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
24-09-2024,6,vampire,Olivia Rodrigo,92,219724,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
24-09-2024,7,bad idea right?,Olivia Rodrigo,91,184783,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
24-09-2024,8,Cruel Summer,Taylor Swift,98,178426,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
24-09-2024,9,Slime You Out (feat. SZA),Drake & SZA,88,310490,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2733b2df9103b8b1bad69ec4aa9
24-09-2024,10,Agora Hills,Doja Cat,35,265360,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
24-09-2024,11,get him back!,Olivia Rodrigo,91,211141,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
24-09-2024,12,I KNOW ?,Travis Scott,92,211582,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
24-09-2024,13,Boys Of Faith (feat. Bon Iver),Zach Bryan & Bon Iver,0,170824,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27397be145c0ed84ae353ee3043
24-09-2024,14,greedy,Tate McRae,86,131872,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
24-09-2024,15,Something in the Orange,Zach Bryan,89,228013,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
24-09-2024,16,LADY GAGA,Peso Pluma,94,212878,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
24-09-2024,17,500lbs,Lil Tecca,30,144390,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273c4e6adea69105e6b6e214b96
24-09-2024,18,all-american bitch,Olivia Rodrigo,90,165833,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
24-09-2024,19,QLONA,KAROL G,91,172797,album,9,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
24-09-2024,20,Snooze,SZA,91,201800,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
24-09-2024,21,Rich Men North of Richmond,Oliver Anthony Music,88,187244,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273f842f028c8716c62bbd7c57a
24-09-2024,22,Deep Satin,Zach Bryan,0,211194,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b2732ebcfb3e92f937a1a4cc16f0
24-09-2024,23,Kill Bill,SZA,91,153946,album,23,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
24-09-2024,24,Fast Car,Luke Combs,89,265493,album,18,FALSE,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1
24-09-2024,25,Ella Baila Sola,Eslabon Armado,86,165671,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
24-09-2024,26,Dance The Night - From Barbie The Album,Dua Lipa,95,176579,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
24-09-2024,27,See You Again (feat. Kali Uchis),"Tyler, The Creator",91,180386,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
24-09-2024,28,Hey Driver (feat. The War and Treaty),Zach Bryan,86,227466,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
24-09-2024,29,Religiously,Bailey Zimmerman,85,178723,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2730c5d03daf39f254bb546cf3a
24-09-2024,30,Strangers,Kenya Grace,91,172964,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
24-09-2024,31,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj & Ice Spice & Aqua,92,109750,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737e8f938c02fac3b564931116
24-09-2024,32,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,96,222369,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
24-09-2024,33,MELTDOWN (feat. Drake),Travis Scott,92,246133,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
24-09-2024,34,You Proof,Morgan Wallen,84,157477,album,36,FALSE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
24-09-2024,35,the grudge,Olivia Rodrigo,88,189386,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
24-09-2024,36,Nine Ball,Zach Bryan,0,169940,single,5,FALSE,https://i.scdn.co/image/ab67616d0000b2732ebcfb3e92f937a1a4cc16f0
24-09-2024,37,No Role Modelz,J. Cole,89,292799,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8
24-09-2024,38,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,98,184400,single,3,TRUE,https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
24-09-2024,39,My Love Mine All Mine,Mitski,79,137773,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
24-09-2024,40,Clouded,Brent Faiyaz,85,110128,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b2736a463f436bbf07f3c9e8c62a
24-09-2024,41,HVN ON EARTH (with Kodak Black),Lil Tecca,31,188870,album,16,TRUE,https://i.scdn.co/image/ab67616d0000b273c4e6adea69105e6b6e214b96
